Режим DEBUG: 2021-06-02 22:21:02,427  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:21:02,445  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:21:02,447  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:21:02,449  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:21:02,884  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:21:02,890  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:23:44,232  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:23:44,253  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:23:44,299  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:23:44,367  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:23:44,395  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:23:44,396  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:23:44,398  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:23:44,399  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:23:44,423  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:23:44,428  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:23:44,430  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:23:44,871  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:23:44,876  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:28:00,370  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:28:00,389  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:28:00,429  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:28:00,496  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:28:00,522  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:28:00,524  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:28:00,528  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:28:00,530  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:28:00,554  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:28:00,556  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:28:00,562  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:28:01,002  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:28:01,008  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:29:03,179  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:29:03,205  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:29:03,250  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:29:03,355  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:29:03,398  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:29:03,401  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:29:03,404  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:29:03,405  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:29:03,434  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:29:03,438  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:29:03,442  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:29:03,892  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:29:03,898  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:35:04,311  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:35:04,332  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:35:04,371  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:35:04,446  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:35:04,474  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:35:04,476  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:35:04,479  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:35:04,480  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:35:04,500  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:35:04,502  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:35:04,505  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:35:04,980  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:35:04,985  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:38:41,499  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:38:41,520  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:38:41,561  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:38:41,649  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:38:41,681  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:38:41,684  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:38:41,689  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:38:41,690  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:38:41,719  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:38:41,721  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:38:41,728  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:38:42,185  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:38:42,191  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:48:42,249  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:48:42,265  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:48:42,299  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:48:42,365  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:48:42,393  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:48:42,395  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:48:42,399  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 22:48:42,400  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:48:42,520  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:48:42,523  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:48:42,526  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:48:42,990  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:48:42,995  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:53:06,703  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:53:06,726  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:53:06,770  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:53:06,839  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:53:07,078  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:53:07,080  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:53:07,298  dev  ERROR: Incorrect password for username "admin"
Режим DEBUG: 2021-06-02 22:53:07,299  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 22:53:07,408  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:53:07,410  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:53:07,413  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:53:07,850  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:53:07,854  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:55:02,888  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:55:02,912  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:55:02,953  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:55:03,027  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:55:03,267  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:55:03,269  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:55:03,490  dev  INFO: User 0578eeb5-914b-412b-8a6b-c02196b8cb43 can be authenticated
Режим DEBUG: 2021-06-02 22:55:03,783  dev  INFO: Authorised user 0578eeb5-914b-412b-8a6b-c02196b8cb43
Режим DEBUG: 2021-06-02 22:55:03,905  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:55:03,908  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:55:03,911  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:55:04,349  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:55:04,354  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:55:44,686  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:55:44,705  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:55:44,742  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:55:44,813  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:55:45,052  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:55:45,053  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:55:45,283  dev  INFO: User 409a7193-871f-4f40-afbb-7b01d84d0d54 can be authenticated
Режим DEBUG: 2021-06-02 22:55:45,620  dev  INFO: Authorised user 409a7193-871f-4f40-afbb-7b01d84d0d54
Режим DEBUG: 2021-06-02 22:55:45,639  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:55:45,640  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:55:45,643  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:55:46,071  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:55:46,075  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:56:27,983  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:56:27,999  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:56:28,036  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:56:28,106  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:56:28,351  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:56:28,352  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:56:28,563  dev  INFO: User a2cabd10-8c2a-48da-affb-0f32dd11f212 can be authenticated
Режим DEBUG: 2021-06-02 22:56:28,806  dev  INFO: Authorised user a2cabd10-8c2a-48da-affb-0f32dd11f212
Режим DEBUG: 2021-06-02 22:56:28,827  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:56:28,829  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:56:28,832  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:56:29,268  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:56:29,272  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 22:57:44,648  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:57:44,669  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 22:57:44,713  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 22:57:44,783  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 22:57:45,017  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 22:57:45,019  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 22:57:45,238  dev  INFO: User ad684705-0746-41e4-a5f8-5676367b1f97 can be authenticated
Режим DEBUG: 2021-06-02 22:57:45,457  dev  INFO: Authorised user ad684705-0746-41e4-a5f8-5676367b1f97
Режим DEBUG: 2021-06-02 22:57:45,475  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 22:57:45,476  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 22:57:45,478  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 22:57:45,925  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 22:57:45,931  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:10:26,382  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:10:26,404  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:10:26,452  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:10:26,518  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:10:26,755  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:10:26,756  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:10:26,964  dev  INFO: User 6940a1a3-6a1a-4bda-b94d-d9548efc9d01 can be authenticated
Режим DEBUG: 2021-06-02 23:10:27,250  dev  INFO: Authorised user 6940a1a3-6a1a-4bda-b94d-d9548efc9d01
Режим DEBUG: 2021-06-02 23:10:27,272  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:10:27,275  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:10:27,278  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:10:27,712  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:10:27,716  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:11:22,282  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:11:22,305  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:11:22,354  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:11:22,426  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:11:22,666  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:11:22,668  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:11:22,879  dev  INFO: User bf5b0451-deb2-4865-be40-c09ca2a60cdd can be authenticated
Режим DEBUG: 2021-06-02 23:11:23,120  dev  INFO: Authorised user bf5b0451-deb2-4865-be40-c09ca2a60cdd
Режим DEBUG: 2021-06-02 23:11:23,140  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:11:23,143  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:11:23,146  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:11:23,588  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:11:23,593  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:14:53,072  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:14:53,090  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:14:53,133  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:14:53,214  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:14:53,456  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:14:53,457  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:14:53,669  dev  INFO: User 213983f2-fbcb-465a-be88-2fac12f5a3d6 can be authenticated
Режим DEBUG: 2021-06-02 23:14:53,899  dev  INFO: Authorised user 213983f2-fbcb-465a-be88-2fac12f5a3d6
Режим DEBUG: 2021-06-02 23:14:53,920  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:14:53,922  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:14:53,927  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:14:54,361  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:14:54,367  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:15:19,802  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:15:19,829  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:15:19,870  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:15:19,948  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:15:20,213  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:15:20,214  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:15:20,458  dev  INFO: User a47b7ed6-2c83-484a-87f6-238638ef3c45 can be authenticated
Режим DEBUG: 2021-06-02 23:15:20,688  dev  INFO: Authorised user a47b7ed6-2c83-484a-87f6-238638ef3c45
Режим DEBUG: 2021-06-02 23:15:20,713  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:15:20,714  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:15:20,716  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:15:21,154  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:15:21,159  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:15:41,293  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:15:41,316  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:15:41,352  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:15:41,423  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:15:41,656  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:15:41,657  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:15:41,868  dev  INFO: User 8c398f6e-c236-4f65-89e7-370615161921 can be authenticated
Режим DEBUG: 2021-06-02 23:15:42,087  dev  INFO: Authorised user 8c398f6e-c236-4f65-89e7-370615161921
Режим DEBUG: 2021-06-02 23:15:42,106  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:15:42,107  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:15:42,110  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:15:42,543  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:15:42,547  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:56:33,354  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:56:33,383  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:56:33,423  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:56:33,498  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:56:33,536  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:56:33,538  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:56:33,541  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 23:56:33,542  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 23:56:33,652  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:56:33,653  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:56:33,655  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:56:34,171  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:56:34,179  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:58:00,618  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:58:00,639  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:58:00,679  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:58:00,763  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:58:00,793  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:58:00,794  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:58:00,796  dev  ERROR: User admin not found
Режим DEBUG: 2021-06-02 23:58:00,797  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 23:58:00,916  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:58:00,917  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:58:00,920  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:58:01,425  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:58:01,433  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-02 23:59:18,817  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:59:18,834  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-02 23:59:18,878  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-02 23:59:18,975  dev  INFO: Signing in
Режим DEBUG: 2021-06-02 23:59:19,015  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-02 23:59:19,017  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-02 23:59:19,022  dev  ERROR: Incorrect password for username "testuser"
Режим DEBUG: 2021-06-02 23:59:19,024  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-02 23:59:19,140  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-02 23:59:19,143  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-02 23:59:19,147  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-02 23:59:19,616  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-02 23:59:19,622  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-03 00:01:10,977  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:01:11,004  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-03 00:01:11,052  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:01:11,142  dev  INFO: Signing in
Режим DEBUG: 2021-06-03 00:01:11,181  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-03 00:01:11,182  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-03 00:01:11,187  dev  ERROR: Incorrect password for username "testuser"
Режим DEBUG: 2021-06-03 00:01:11,188  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-03 00:01:11,316  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-03 00:01:11,319  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-03 00:01:11,321  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-03 00:01:11,782  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-03 00:01:11,789  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-03 00:04:23,193  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:04:23,218  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-03 00:04:23,266  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:04:23,542  dev  INFO: Signing in
Режим DEBUG: 2021-06-03 00:04:23,583  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-03 00:04:23,585  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-03 00:04:23,589  dev  ERROR: Incorrect password for username "testuser"
Режим DEBUG: 2021-06-03 00:04:23,590  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-03 00:04:23,617  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-03 00:04:23,619  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-03 00:04:23,621  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-03 00:04:24,091  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-03 00:04:24,096  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-03 00:04:51,172  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:04:51,201  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-03 00:04:51,251  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:04:51,528  dev  INFO: Signing in
Режим DEBUG: 2021-06-03 00:04:51,556  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-03 00:04:51,559  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-03 00:04:51,564  dev  ERROR: Incorrect password for username "testuser"
Режим DEBUG: 2021-06-03 00:04:51,565  dev  WARNING: bad POST data to authorise user
Режим DEBUG: 2021-06-03 00:04:51,598  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-03 00:04:51,602  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-03 00:04:51,606  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-03 00:04:52,087  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-03 00:04:52,092  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-03 00:32:31,573  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:32:31,603  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-03 00:32:31,648  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:32:31,903  dev  INFO: Signing in
Режим DEBUG: 2021-06-03 00:32:31,975  dev  INFO: POST data to sign up user
Режим DEBUG: 2021-06-03 00:32:31,977  dev  INFO: Validating username to sign up a User
Режим DEBUG: 2021-06-03 00:32:31,980  dev  INFO: Confirming password to sign up a user
Режим DEBUG: 2021-06-03 00:32:32,466  dev  INFO: Signed up user vlados
Режим DEBUG: 2021-06-03 00:32:32,470  dev  INFO: Signed in user vlados
Режим DEBUG: 2021-06-03 00:34:09,533  dev  INFO: User   added to favorites offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:34:09,554  dev  INFO: Get objects of <class 'cars.db_models.offer.Offer'>
Режим DEBUG: 2021-06-03 00:34:09,594  dev  INFO: Get details of offer Toyota Supra 1989
Режим DEBUG: 2021-06-03 00:34:09,850  dev  INFO: Signing in
Режим DEBUG: 2021-06-03 00:34:09,881  dev  INFO: POST data to authorise user
Режим DEBUG: 2021-06-03 00:34:09,883  dev  INFO: Validating users authenticating
Режим DEBUG: 2021-06-03 00:34:09,886  dev  ERROR: User admin not found
